name,bug,vector1,vector2,vector3,vector4,vector5,vector6,vector7,vector8,vector9,vector10,vector11,vector12,vector13,vector14,vector15,vector16,vector17,vector18,vector19,vector20,vector21,vector22,vector23,vector24,vector25,vector26,vector27,vector28,vector29,vector30,vector31,vector32,vector33,vector34,vector35,vector36,vector37,vector38,vector39,vector40
org.apache.log4j.helpers.OnlyOnceErrorHandler,1,-0.022392496466636658,-0.001837998628616333,0.020381266251206398,0.01922607421875,-0.018015289679169655,-0.009167077951133251,0.007796379737555981,-0.023926805704832077,0.0036910981871187687,0.016311164945364,0.014366048388183117,-0.021907653659582138,-0.01129285991191864,-0.02035040222108364,0.00011489093594718724,0.023159082978963852,0.014933263882994652,0.01266826968640089,0.012652656063437462,-0.008107292465865612,0.023880457505583763,-0.018391061574220657,-0.018175968900322914,-0.005663472227752209,-0.0019464015495032072,-0.008040258660912514,-0.0014814644819125533,0.018722057342529297,-0.0017437965143471956,-0.004062351770699024,0.006860998459160328,-0.020897751674056053,0.0196395106613636,0.02134026028215885,-0.023960217833518982,0.006115666124969721,0.024762427434325218,-0.01916450820863247,-0.017417296767234802,-0.01934129372239113
org.apache.log4j.TTCCLayout,0,-0.012433916330337524,-0.0032082616817206144,0.008201593533158302,-0.016035083681344986,-0.024253973737359047,-0.02315058372914791,0.02255174145102501,0.013429233804345131,-0.011970567516982555,-0.02082410454750061,0.003234878182411194,0.007195156998932362,-0.0031132102012634277,0.0031771778594702482,-0.010803258046507835,0.011978414840996265,0.0036879628896713257,0.02219456061720848,-0.024941284209489822,-0.013173925690352917,-0.02275710366666317,-0.0008697956800460815,-0.01964326575398445,0.012578102760016918,-0.015992138534784317,-0.014882093295454979,0.012677276507019997,-0.020399421453475952,0.0036380053497850895,-0.018098851665854454,0.024656053632497787,0.021584397181868553,0.004422381520271301,0.014471259899437428,0.011490538716316223,-0.01497945748269558,0.024392366409301758,-0.024205515161156654,0.02012314461171627,0.006890949793159962
org.apache.log4j.test.Hello,0,0.002199813723564148,-0.022471189498901367,-0.006192582659423351,0.010543162003159523,0.002792537212371826,0.019576724618673325,0.01646343804895878,-0.0029726834036409855,0.012391140684485435,0.01532310526818037,0.021829431876540184,0.02269631251692772,0.012320423498749733,0.011528655886650085,0.01796257123351097,-0.003915983252227306,-0.014124244451522827,0.02217017114162445,0.0030263871885836124,-0.012636816129088402,-0.002171221422031522,-0.013072061352431774,0.0227933581918478,0.00849431473761797,0.010703742504119873,0.016261819750070572,0.020435428246855736,-0.011952271685004234,-0.015861308202147484,-0.009316089563071728,-0.009281730279326439,-0.023610731586813927,-0.001527935266494751,-0.02025633119046688,0.02442653477191925,-0.008513527922332287,-0.015788942575454712,-0.020262137055397034,-0.008904973044991493,-0.023886078968644142
org.apache.log4j.spi.OptionHandler,0,0.012776458635926247,0.0007207602029666305,0.012046391144394875,0.01602090522646904,0.00751687865704298,0.023519378155469894,-0.0033470720518380404,-0.0209626704454422,-0.01119010429829359,-0.0037284046411514282,-0.01817033626139164,-0.003910580184310675,0.019836584106087685,-0.012561562471091747,0.012751266360282898,0.010878217406570911,-0.001747387694194913,0.0026876390911638737,0.014312046580016613,-0.016603777185082436,0.009742406196892262,0.022289132699370384,-0.008784472942352295,-0.0190358217805624,-0.023004252463579178,-0.02251584827899933,0.009676625952124596,0.01279172021895647,0.017598053440451622,-0.0036315112374722958,0.00242117652669549,0.007629945874214172,-0.02469572052359581,-0.023533601313829422,0.011473840102553368,-0.020999103784561157,-0.007944184355437756,-0.01077541708946228,0.014786243438720703,-0.008614221587777138
org.apache.log4j.BasicConfigurator,1,-0.0060652135871350765,0.017741641029715538,-0.018864696845412254,0.0192452110350132,-0.0011886119609698653,0.00273323361761868,0.023706654086709023,0.011820400133728981,-0.008931917138397694,0.009339049458503723,0.008798214606940746,0.015841742977499962,0.0001733481913106516,-0.011059215292334557,0.00329567794688046,-0.013535586185753345,0.0035293935798108578,0.012315452098846436,0.012887120246887207,0.022954095155000687,-0.018781661987304688,-0.013509109616279602,0.016173431649804115,0.003388696815818548,-0.01652950420975685,0.00221097469329834,0.0066926004365086555,-0.006322088651359081,-0.012400400824844837,0.012511888518929482,0.024054553359746933,-0.018411684781312943,-0.00028830469818785787,-0.006411147303879261,-0.0159128550440073,-0.003446638584136963,-0.013126963749527931,0.022649988532066345,-0.01447692234069109,0.009215188212692738
org.apache.log4j.net.SocketNode,0,0.004371076822280884,0.0021179288160055876,0.002982068108394742,-0.00658570509403944,-0.014964461326599121,0.018307458609342575,0.01896843872964382,0.020740892738103867,-0.021497119218111038,0.006591063924133778,-0.008899906650185585,0.024051010608673096,0.0072594196535646915,0.01160278357565403,0.005964037962257862,0.016521194949746132,-0.014358225278556347,0.0197360310703516,-0.006027305033057928,-0.011404713615775108,-0.005152476020157337,0.0243338942527771,-0.017141476273536682,-0.005479299928992987,0.017502497881650925,-0.00013937354378867894,-0.015737418085336685,-0.015983814373612404,0.022350987419486046,0.016073938459157944,0.011933982372283936,-0.008155119605362415,-0.023169049993157387,0.009467219933867455,0.017901375889778137,-0.014082223176956177,-0.019662532955408096,-0.007431849837303162,-0.01232974510639906,-0.005787777714431286
org.apache.log4j.test.L7D,0,-0.0022166192065924406,0.006918004248291254,0.022624973207712173,0.004770440049469471,0.004549121949821711,0.0028100013732910156,-0.02321724034845829,0.013379809446632862,0.012609872035682201,6.383657455444336e-05,0.023030618205666542,-0.014295220375061035,0.008122891187667847,-0.019529465585947037,-0.02235141023993492,0.005002409219741821,0.011862304992973804,0.01525099016726017,-0.021718960255384445,0.01088267844170332,0.00599626312032342,0.010389888659119606,-0.0016863048076629639,0.013859272003173828,0.01822909340262413,-0.020967330783605576,-0.024830663576722145,0.017537269741296768,-0.0023799301125109196,-0.023436520248651505,-0.010214713402092457,0.00297811022028327,0.021066535264253616,-0.0042261481285095215,-0.002554073929786682,-0.01841166615486145,-0.019131530076265335,0.0036561607848852873,-0.0011836439371109009,-0.01925058290362358
org.apache.log4j.gui.AddAction,0,0.0012750029563903809,-0.01982404850423336,0.011622208170592785,0.023402836173772812,-0.0016990989679470658,-0.004407423548400402,-0.009532919153571129,-0.0012296915519982576,-0.019043589010834694,0.014223113656044006,0.003727215575054288,0.023231863975524902,-0.01606101170182228,-0.012723076157271862,-0.015586626715958118,-0.018191728740930557,0.006891417317092419,0.012236544862389565,0.003354924963787198,0.008851873688399792,-0.023470688611268997,-0.0026739747263491154,-0.019357215613126755,0.007380342576652765,-0.006715339608490467,0.02220749855041504,-0.008585849776864052,0.017095547169446945,0.010287174955010414,0.003410983132198453,-0.00010115504119312391,0.020431336015462875,0.005904343910515308,0.020645570009946823,0.008338463492691517,0.013557779602706432,0.012754783034324646,-0.019071955233812332,-0.014471501111984253,0.0030854432843625546
org.apache.log4j.test.MultipleAppenders,0,-0.014210847206413746,-0.0003414750099182129,-0.018783187493681908,-0.004989513661712408,-0.006219792179763317,0.016771098598837852,0.003409361932426691,0.01463049091398716,0.009548300877213478,-0.008791103959083557,-0.012728681787848473,0.02415323257446289,0.017675990238785744,-0.022610578685998917,0.013114457949995995,0.020482584834098816,0.02298074960708618,-0.020136648789048195,-0.00503293564543128,0.0027137459255754948,0.007270938251167536,-0.004054895136505365,-0.011762315407395363,0.0161710437387228,0.017331445589661598,-0.0009746939176693559,-0.014607852324843407,-0.010929405689239502,-0.012872186489403248,0.010640745982527733,0.0012843490112572908,-0.005899155046790838,-0.022712266072630882,-0.003741145133972168,0.016078364104032516,0.01581249199807644,0.010558855719864368,-0.007189744617789984,0.0226290263235569,0.0015024393796920776
org.apache.log4j.helpers.NullEnumeration,0,0.020989809185266495,-0.0017033398617058992,0.022861022502183914,-0.020395552739501,0.009357711300253868,0.006587606854736805,0.0018567830557003617,0.005819189362227917,-0.01867273449897766,-0.02339593507349491,0.005886441562324762,0.015371138229966164,0.019964221864938736,0.014339735731482506,-0.0019433408742770553,0.020765412598848343,-0.02334078587591648,0.008515330962836742,0.0006668835994787514,0.009643110446631908,0.018464457243680954,-0.016812916845083237,0.013961201533675194,-0.023805562406778336,-0.0020111470948904753,-0.021721843630075455,-0.01274668239057064,0.023223066702485085,-0.0046456544660031796,0.007286065723747015,0.022678200155496597,0.02234533056616783,-0.02052108570933342,-0.007530784700065851,0.024716515094041824,0.012761076912283897,-0.003970217891037464,-0.021730054169893265,0.0074037909507751465,-0.016689743846654892
org.apache.log4j.RollingFileAppender,1,0.018593907356262207,-0.012764489278197289,-0.01503443717956543,-0.01412289123982191,-0.008447924628853798,-0.008527740836143494,-0.00798916257917881,-0.01873050257563591,0.0017719417810440063,-0.0014401793014258146,-0.0042099980637431145,0.009392830543220043,-0.01905047334730625,-0.008053556084632874,0.012888354249298573,0.021359657868742943,-0.02452484890818596,0.01798834279179573,0.013273718766868114,-0.009699243120849133,0.02144039236009121,-0.023054981604218483,0.01812170073390007,0.013409584760665894,0.0032339871395379305,-0.012999385595321655,-0.010446632280945778,-0.008391949348151684,0.004020717926323414,0.0039667608216404915,0.018470609560608864,0.024943983182311058,0.022168343886733055,-0.010016122832894325,0.024113476276397705,-0.0015738516813144088,0.012163582257926464,0.006372541189193726,-0.0015745252603664994,0.00916861928999424
org.apache.log4j.AppenderSkeleton,0,-0.018244769424200058,0.008261432871222496,0.024521242827177048,-0.017442697659134865,-0.008837145753204823,0.012833783403038979,0.013095962814986706,0.004060286097228527,0.019927838817238808,0.0020789713598787785,0.004678291268646717,-0.004013123922049999,-0.020415693521499634,0.008144509978592396,0.0049159107729792595,-0.021835511550307274,-0.0016875177389010787,0.00019167661957908422,-1.4898180779709946e-05,0.02177533507347107,-0.006271916441619396,-0.014756644144654274,0.01870834268629551,-0.018149331212043762,-0.022415298968553543,-0.004473984241485596,-0.0209185928106308,0.0009755194187164307,0.004864335060119629,-0.006173708941787481,-0.016120025888085365,-0.000802949070930481,-0.0027462602593004704,0.008733403868973255,0.02031753398478031,0.014638927765190601,0.02110246941447258,-0.022420426830649376,0.02360621653497219,-0.0059143900871276855
org.apache.log4j.nt.test.NTMin,0,-0.013999605551362038,-0.007723167538642883,-0.012836426496505737,0.008600303903222084,-0.02320658601820469,-0.014552131295204163,0.008353057317435741,0.0004941254737786949,0.014987754635512829,-0.009013948030769825,-1.4936924344510771e-05,0.00618750462308526,0.013651639223098755,0.0040284693241119385,0.024540236219763756,0.00929553247988224,-0.017955446615815163,-0.0035151869524270296,-0.020920325070619583,-0.013317683711647987,-0.005488493945449591,-0.02426912449300289,0.023238223046064377,0.005079919006675482,-0.0029029548168182373,-0.013759267516434193,-0.02127457782626152,-0.024758687242865562,0.022360961884260178,-0.006248563528060913,0.011480942368507385,-0.011293411254882812,0.02489514648914337,0.009136801585555077,0.0025642334949225187,-0.010110259056091309,0.0030265538953244686,-0.00661700963973999,0.018376845866441727,0.011195632629096508
org.apache.log4j.helpers.QuietWriter,0,-0.0021413923241198063,0.007066407706588507,0.013503571972250938,0.017631640657782555,-0.014257803559303284,0.004647049121558666,0.015222159214317799,-0.01199512742459774,-0.0077681513503193855,0.01699407398700714,0.004078689031302929,0.0004747927305288613,0.00868409313261509,0.0005444437265396118,0.024047065526247025,0.012651508674025536,-0.02229347452521324,-0.017603900283575058,0.002253639744594693,0.015981335192918777,-0.021549219265580177,0.00916434545069933,0.012974709272384644,0.014354845508933067,0.018667295575141907,-0.0154191879555583,0.002764034317806363,0.015118205919861794,-0.00710012624040246,-0.015433805994689465,-0.001025557518005371,-0.020922372117638588,-0.014000031165778637,0.017761345952749252,0.00838134903460741,0.01806417480111122,0.01700061932206154,0.01882685348391533,-0.009472886100411415,-0.001404514885507524
org.apache.log4j.CategoryKey,0,-0.005725589580833912,-0.015063032507896423,-0.0058091371320188046,0.0030172974802553654,0.005458399653434753,0.015209433622658253,-0.013035002164542675,0.007694902829825878,0.018101688474416733,0.005487784743309021,0.013493726029992104,-0.012113332748413086,0.015381529927253723,-0.01900320313870907,0.008732164278626442,-0.023304510861635208,-0.0065107764676213264,-0.022682998329401016,-0.003970670513808727,-0.013411879539489746,-0.009859797544777393,0.00288413162343204,0.007000869605690241,-0.0038159876130521297,-0.02042628824710846,-0.014795055612921715,0.0020482391119003296,-0.00986564438790083,-0.023576119914650917,-0.001937437104061246,0.016583170741796494,0.014947110787034035,-0.024793148040771484,0.007796457502990961,-0.014968251809477806,-0.022954726591706276,0.0004255324602127075,-0.0009240508079528809,-0.017429998144507408,-0.015700142830610275
org.apache.log4j.test.ConfigurationFileParsing,0,0.006534927990287542,-0.019236650317907333,0.014224919490516186,0.018929868936538696,-0.006385707762092352,-0.010033056139945984,-0.024024048820137978,0.01229645311832428,0.007277744822204113,0.02186831459403038,0.008250745944678783,-0.007255014963448048,0.008895134553313255,0.021567821502685547,0.023082200437784195,0.019111251458525658,-0.021385246887803078,-0.018919114023447037,0.018152687698602676,-0.01860840618610382,0.00812702439725399,0.020061442628502846,-0.00801753718405962,0.016898106783628464,-0.02038675919175148,0.016221124678850174,0.01397976279258728,0.008342769928276539,-0.020312409847974777,0.022901898249983788,0.020570943132042885,-0.003910562489181757,0.010268556885421276,0.015936043113470078,-0.004349312279373407,0.013718754053115845,-0.01008556503802538,-0.0031875402200967073,-0.0030194222927093506,-0.010404014959931374
org.apache.log4j.Priority,1,0.024338874965906143,-0.024450957775115967,-0.01624872349202633,0.006959465332329273,0.016079967841506004,-0.013418418355286121,0.006881230976432562,0.022803276777267456,-0.017038553953170776,-0.01524977944791317,-0.012474104762077332,-0.009191030636429787,0.004624289460480213,0.024206582456827164,0.01609444059431553,0.0009927302598953247,0.006176921539008617,0.021101227030158043,0.02282244898378849,0.014071881771087646,0.014865657314658165,-0.01905171573162079,-0.009569180198013783,-0.014200830832123756,0.015454435721039772,-0.005641123745590448,-0.021948587149381638,0.019047811627388,0.020999208092689514,-0.00830058753490448,0.022791648283600807,-0.0018458992708474398,-0.009066298604011536,-0.0009617268806323409,0.00048606694326736033,-0.008762240409851074,0.007033103611320257,0.014324262738227844,0.017172524705529213,-0.022258665412664413
org.apache.log4j.helpers.TracerPrintWriter,0,-0.004860541317611933,-0.013168802484869957,0.023617783561348915,-0.023246830329298973,0.011259868741035461,0.0135104451328516,-0.0035231560468673706,0.0225177314132452,0.02471340075135231,-0.01368760783225298,-0.015052500180900097,-0.01686743274331093,-0.019737204536795616,-0.007619792129844427,-0.01398506760597229,-0.020861700177192688,0.0019572556484490633,0.0074866414070129395,0.016036858782172203,-0.0065723746083676815,-0.011133691295981407,0.0031239271629601717,0.0009786545997485518,0.02029249630868435,0.0004570007440634072,0.018078964203596115,-0.020661288872361183,0.02108384110033512,-0.00472227344289422,0.02175288461148739,-0.01904209330677986,0.004490965511649847,0.0026412159204483032,0.00011501312110340223,-0.012758133001625538,-0.0231192447245121,-0.018160542473196983,-0.019877934828400612,0.004784318618476391,0.001196166849695146
org.apache.log4j.spi.LocationInfo,1,-0.020357321947813034,-0.008669069036841393,-0.0012857348192483187,-9.47117769101169e-06,-0.02490386925637722,-0.01626739278435707,-0.01854412630200386,-0.0009692758321762085,0.012971749529242516,-0.00019487440295051783,0.02490050159394741,-0.009716710075736046,0.02014787867665291,0.015215379185974598,0.020655017346143723,0.000266149640083313,-0.0010747372871264815,0.004730436019599438,-0.024814018979668617,0.022612029686570168,-0.005970141384750605,0.018847743049263954,0.005104348063468933,0.0072486549615859985,-0.003107005264610052,-0.024734821170568466,0.0034975260496139526,0.0072146146558225155,-0.02451302669942379,-0.009753847494721413,-0.0058707804419100285,-0.012649285607039928,0.009898161515593529,0.00526293832808733,0.010839959606528282,-0.016193967312574387,-0.015007192268967628,0.011797103099524975,0.016947632655501366,0.013817531056702137
org.apache.log4j.helpers.LogLog,1,0.020330678671598434,-0.011143336072564125,-0.0026708929799497128,0.0025159120559692383,-0.0004777848662342876,0.0028704435098916292,0.015284651890397072,-5.067884922027588e-05,-0.00811491347849369,-0.0037768215406686068,0.014743248000741005,0.0037852555979043245,-0.0018106549978256226,0.023333117365837097,-0.01230320893228054,-0.0020960241090506315,0.022938529029488564,0.016873568296432495,0.0037571401335299015,-0.022206401452422142,0.002871864940971136,-0.005720639135688543,0.02342059276998043,0.003024819539859891,0.003725159214809537,0.006016024854034185,-0.0045900167897343636,-0.012499084696173668,0.0005810737493447959,-0.0050354511477053165,0.01650233194231987,0.022350307554006577,-0.001686885952949524,0.007442536763846874,-0.015269136056303978,0.004248312208801508,-0.017315581440925598,-0.021735066547989845,-0.014750507660210133,-0.022391188889741898
org.apache.log4j.helpers.BoundedFIFO,0,0.01470751129090786,-0.00740336487069726,0.007904395461082458,0.01248929463326931,0.021171068772673607,0.01405353844165802,0.023771366104483604,-0.024116704240441322,-0.01990668848156929,-0.016895389184355736,-0.01866927184164524,-0.019909044727683067,-0.019470423460006714,-0.007356566376984119,0.003490400267764926,-0.007186973001807928,-0.022040629759430885,0.012464654631912708,0.002252227161079645,0.011476004496216774,0.01798834465444088,0.019120734184980392,-0.002011618111282587,0.009149899706244469,-0.012808939442038536,0.004776704125106335,0.01134567242115736,0.024716656655073166,-0.007968723773956299,0.007098334841430187,-0.01434087473899126,-0.005526414606720209,0.020312737673521042,-0.009761643595993519,-0.00297144940122962,-0.023212436586618423,-0.023691941052675247,0.02220691740512848,-0.014257306233048439,0.012631979770958424
org.apache.log4j.spi.LoggingEvent,1,0.011991950683295727,-0.01810835860669613,0.02040756866335869,-0.01740168407559395,-0.019170427694916725,0.021264251321554184,-0.00617735693231225,-0.023472730070352554,-0.007709616329520941,0.014905932359397411,-0.007233327720314264,0.012345755472779274,0.000252905476372689,0.010164392180740833,0.0029623836744576693,-0.02330988273024559,-0.009124919772148132,0.022091418504714966,0.0038504302501678467,-0.014726581983268261,0.017535796388983727,0.018640387803316116,0.018112456426024437,3.6978723073843867e-05,-0.02286534383893013,-0.008717703633010387,0.01283983327448368,-0.016258293762803078,0.02435917593538761,-0.024426165968179703,-0.020322253927588463,-0.013285470195114613,0.01504506729543209,-0.01918700896203518,0.021593650802969933,-0.02466718479990959,0.008735495619475842,0.008240068331360817,0.0001360148162348196,0.023858487606048584
org.apache.log4j.helpers.Loader,1,0.018193986266851425,-0.01443007867783308,0.020690878853201866,-0.01810886338353157,0.00855418760329485,0.024187495931982994,-0.019463619217276573,-0.02486264333128929,-0.010822865180671215,-0.006707826163619757,-0.0006782233831472695,-0.022078877314925194,-0.021543893963098526,0.007000526878982782,-0.020516017451882362,-0.022673342376947403,-0.00585116446018219,-0.021579518914222717,-0.017641624435782433,-0.0210028775036335,-0.0007533222669735551,-0.011410745792090893,0.016567936167120934,0.0038179010152816772,-0.008353689685463905,0.015272429212927818,-0.01503321249037981,-0.011640423908829689,-0.018018772825598717,-0.010841449722647667,-0.004523324780166149,0.016224106773734093,-0.0069259824231266975,0.012297418899834156,0.01726110652089119,-0.018659263849258423,0.011412126012146473,0.015317445620894432,-0.007386186625808477,0.016562554985284805
