name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,bug
org.apache.log4j.helpers.OnlyOnceErrorHandler,6,1,0,3,9,9,1,2,6,0.866666667,44,0.0,0,0.0,0.458333333,0,0,5.833333333,2,1.1667,0.02144579216837883,-0.01869521662592888,0.04189087823033333,0.007669967599213123,-0.03621159866452217,0.04716899245977402,0.03815606236457825,0.027466410771012306,-0.03424422815442085,0.029113393276929855,0.020045464858412743,0.025926847010850906,0.021279508247971535,0.009698772802948952,-0.015850812196731567,0.041769225150346756,0.04806090146303177,0.01896301470696926,-0.014184975996613503,3.563761856639758e-05,1
org.apache.log4j.TTCCLayout,8,3,0,7,25,0,2,5,8,0.795918367,217,0.571428571,0,0.714285714,0.40625,1,1,25.25,5,1.625,-0.009721082635223866,-0.026337604969739914,0.04723556712269783,-0.046493660658597946,0.022519737482070923,0.0270208902657032,-0.007046312093734741,0.0450354628264904,0.04942680150270462,-0.02737521566450596,-0.030105000361800194,-0.03373486548662186,-0.03947440907359123,-0.015239584259688854,-0.02797013521194458,-0.041723400354385376,0.003914511296898127,0.014973282814025879,0.032073717564344406,-0.013144749216735363,0
org.apache.log4j.test.Hello,4,1,0,2,12,4,0,2,2,0.833333333,38,0.0,1,0.0,0.333333333,0,0,8.0,1,0.5,-0.0465426966547966,-0.016389274969697,0.03946369141340256,0.01466910820454359,7.271170761669055e-05,0.0017165422905236483,-0.04932714253664017,0.04968374967575073,-0.010006701573729515,-0.024436604231595993,0.013746201992034912,0.005149859003722668,-0.02965794876217842,0.02896321937441826,-0.012517327442765236,-0.0308919008821249,0.03617854788899422,0.032317377626895905,0.04410140961408615,0.005816972348839045,0
org.apache.log4j.spi.OptionHandler,3,1,0,8,3,3,8,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,-0.02688159979879856,-0.010758871212601662,0.03171343728899956,0.00784304179251194,0.04157344251871109,-0.04158104211091995,-0.022879373282194138,-0.004020416643470526,0.04400089383125305,0.005531758069992065,0.007699889130890369,0.0064539252780377865,0.014613104052841663,-0.04697973281145096,0.016272008419036865,0.027323424816131592,0.02643163874745369,0.022199440747499466,-0.04043183848261833,-0.02029888704419136,0
org.apache.log4j.BasicConfigurator,14,1,2,20,42,91,9,11,9,1.051282051,247,0.0,0,0.0,0.134615385,0,0,16.42857143,3,1.2857,0.028013896197080612,0.04352758079767227,0.034630514681339264,0.04019444063305855,-0.04911504313349724,0.021494125947356224,-0.02515038289129734,0.017561931163072586,0.03028343990445137,0.021960657089948654,0.037561796605587006,0.00748857855796814,-0.006324708461761475,0.028842002153396606,-0.028197836130857468,0.00019295811944175512,0.04728293418884277,-0.027406251057982445,0.019071394577622414,-0.04056510329246521,1
org.apache.log4j.net.SocketNode,4,1,0,7,25,0,3,4,2,0.733333333,106,0.0,2,0.0,0.416666667,0,0,24.25,2,0.75,0.03692891448736191,-0.03362583369016647,0.027922403067350388,-0.04761112481355667,-0.0040222941897809505,-0.04344368726015091,-0.02549336478114128,0.04644613340497017,-0.009291308932006359,0.01457213144749403,0.045356400310993195,0.04469066113233566,-0.04104217141866684,-0.015061569400131702,0.04943303018808365,0.025522153824567795,-0.007940435782074928,-0.04346010833978653,0.014807581901550293,-0.033379487693309784,0
org.apache.log4j.test.L7D,6,1,0,3,25,13,0,3,2,0.7,202,0.0,0,0.0,0.277777778,0,0,32.33333333,2,1.3333,-0.011314654722809792,0.0023992001079022884,-0.01886141300201416,0.009226864203810692,0.046035926789045334,0.03339027613401413,-0.0052741230465471745,0.04546479508280754,0.007784479763358831,-0.009869557805359364,-0.03297474980354309,0.03236951306462288,-0.04534801095724106,-0.009483027271926403,0.038461990654468536,-0.012934302911162376,0.008030963130295277,-0.0367305763065815,0.02489040419459343,0.03686533495783806,0
org.apache.log4j.gui.AddAction,3,1,0,2,8,1,2,2,2,0.75,42,0.0,0,0.0,0.625,0,0,12.33333333,1,0.3333,-0.036929965019226074,0.00819411315023899,0.014882815070450306,-0.04283514618873596,0.02477901056408882,0.01216704212129116,0.03748956322669983,0.02522149123251438,-0.015158581547439098,-0.03581468388438225,0.03548106551170349,0.009507673792541027,0.02599617838859558,0.03190554305911064,0.009561395272612572,-0.030638057738542557,-3.148317409795709e-05,0.04134149104356766,-0.030492741614580154,0.047191403806209564,0
org.apache.log4j.test.MultipleAppenders,2,1,0,3,20,1,0,3,2,2.0,85,0.0,0,0.0,0.5,0,0,41.5,6,3.0,0.0024188340175896883,-0.03530014678835869,-0.041347045451402664,0.0302109532058239,-0.04175245016813278,-0.02789892628788948,0.02790062502026558,-0.0024317563511431217,-0.015271824784576893,-0.02597188390791416,-0.005989736411720514,0.02635858580470085,-0.029732197523117065,-0.024885868653655052,-0.02474311552941799,-0.02378174103796482,-0.039900463074445724,-0.04878232628107071,0.0379108302295208,0.039983756840229034,0
org.apache.log4j.helpers.NullEnumeration,5,1,0,1,7,8,1,0,3,0.75,22,1.0,1,0.0,0.75,0,0,3.2,1,0.6,0.006094092037528753,-0.04229162260890007,-0.04111972451210022,-0.001155078411102295,0.006186437793076038,-0.028716903179883957,-0.02362636849284172,-0.03673037141561508,0.04164307564496994,0.0006064891931600869,-0.02254699543118477,0.02850852534174919,0.04590007662773132,-0.02049935981631279,0.03982340544462204,0.02687717042863369,0.029395615682005882,0.002562951995059848,0.04106541723012924,-0.035095203667879105,0
org.apache.log4j.RollingFileAppender,13,3,1,10,42,0,2,8,11,0.729166667,289,0.5,0,0.804878049,0.247863248,1,10,20.92307692,5,1.2308,-0.03407854959368706,-0.022381287068128586,0.047179143875837326,-0.007959413342177868,-0.04714621230959892,-0.0027252077125012875,-0.022244613617658615,0.030000394210219383,-0.04791842773556709,0.014295006170868874,-0.0462641604244709,0.0062490045092999935,0.029995989054441452,0.036986738443374634,-0.03810731694102287,-0.030265117064118385,-0.03419220447540283,-0.039591699838638306,-0.04749540239572525,-0.010627483949065208,1
org.apache.log4j.AppenderSkeleton,19,1,9,20,31,131,11,9,18,0.909722222,181,0.875,5,0.0,0.210526316,0,0,8.105263158,4,1.4211,-0.04191455990076065,-0.006560212466865778,0.009103184565901756,0.0370856411755085,-0.009817135520279408,-0.011626457795500755,0.04743577167391777,0.00039852262125350535,-0.012022608891129494,0.04302423447370529,0.013435018248856068,-0.02671986259520054,0.03294052928686142,0.02255076728761196,-0.03527233749628067,-0.0016158700454980135,0.0041724322363734245,0.028736788779497147,-0.008588272146880627,-0.01403264980763197,0
org.apache.log4j.nt.test.NTMin,7,1,0,6,30,17,0,6,2,0.75,144,0.0,1,0.0,0.277777778,0,0,19.28571429,2,0.8571,0.041871823370456696,-0.0234544575214386,-0.03363020345568657,0.03921068459749222,0.01881672814488411,0.04047752171754837,-0.03785772994160652,-0.04762542247772217,0.007887030020356178,-0.04902883619070053,-0.02442942187190056,-0.017300516366958618,0.04810461401939392,0.04311784356832504,-0.014178037643432617,0.029134362936019897,0.04118547588586807,-0.011314904317259789,0.04764270782470703,0.03580107539892197,0
org.apache.log4j.helpers.QuietWriter,4,3,2,9,12,0,8,1,4,0.0,57,1.0,1,0.857142857,0.5,2,2,13.0,2,1.0,-0.048017751425504684,0.025036465376615524,-0.04379792883992195,-0.021959125995635986,-0.00017549991025589406,-0.0014809072017669678,-0.03830619901418686,0.04807371646165848,0.02491028979420662,0.04616571590304375,-0.040789585560560226,0.022478992119431496,-0.020685380324721336,0.004122680518776178,0.042493097484111786,-0.022310882806777954,0.022587502375245094,-0.03393480181694031,-0.017742443829774857,0.04699254035949707,0
org.apache.log4j.CategoryKey,4,1,0,1,11,2,1,0,2,0.777777778,61,0.0,0,0.0,0.5,1,1,13.5,6,2.0,-0.044405244290828705,-0.01706775464117527,0.011770511046051979,0.010690098628401756,-0.047320038080215454,0.02285582944750786,-0.04328498989343643,-0.036935340613126755,0.01741555891931057,-0.01735479198396206,0.017822355031967163,0.04447045177221298,-0.017871612682938576,0.046602122485637665,0.008555191569030285,0.04923887178301811,0.0285252146422863,-0.04574741795659065,-0.016638655215501785,0.03265087679028511,0
org.apache.log4j.test.ConfigurationFileParsing,4,1,0,3,19,6,0,3,2,0.666666667,68,0.0,0,0.0,0.333333333,0,0,15.75,2,1.25,0.0009715437772683799,0.01072668470442295,0.0053282142616808414,0.03793347626924515,-0.022108471021056175,0.0016229867469519377,0.03503267839550972,0.011258971877396107,0.021213751286268234,0.021516388282179832,-0.006328231189399958,-0.04161287471652031,0.015221280045807362,-0.04436571151018143,-0.013304298743605614,-0.04696022346615791,-0.002310079289600253,-0.03931645676493645,0.03706987947225571,-0.024451589211821556,0
org.apache.log4j.Priority,10,1,2,40,13,15,40,0,8,0.811965812,169,0.0,5,0.0,0.333333333,0,0,14.6,7,2.1,-0.025781214237213135,-0.03334168717265129,-0.03888417407870293,0.04155363887548447,-0.009911710396409035,-0.03427481651306152,-0.020771944895386696,0.025720631703734398,-0.014345681294798851,-0.01874830201268196,0.008107125759124756,-0.013881469145417213,-0.007921802811324596,0.005372458603233099,-0.014889722689986229,0.04259641095995903,0.01955467462539673,-0.04979431629180908,0.03129800036549568,-0.033771269023418427,1
org.apache.log4j.helpers.TracerPrintWriter,5,3,1,5,9,0,3,2,5,0.0,43,1.0,1,0.93442623,0.4,1,1,7.4,1,0.8,0.04066135734319687,-0.02228667214512825,-0.0053417859598994255,0.0050318241119384766,-0.0009555697324685752,0.0057408870197832584,0.030569303780794144,-0.00010135769844055176,-0.01622982695698738,-0.0075536430813372135,0.02948649600148201,0.007570511195808649,-0.003621309995651245,0.046666234731674194,-0.02460641786456108,-0.004192048218101263,0.04587705805897713,0.03374713659286499,0.007514280267059803,-0.044412802904844284,0
org.apache.log4j.spi.LocationInfo,6,1,0,7,21,0,5,2,5,0.9,274,0.2,0,0.0,0.466666667,0,0,43.0,5,2.8333,-0.04068753868341446,-0.01128697395324707,-0.046333909034729004,-0.02533869817852974,-0.029739033430814743,0.015125608071684837,-0.03784521296620369,0.006252926774322987,0.011434507556259632,0.026566576212644577,-0.010101979598402977,-0.04885830357670784,0.026108335703611374,-0.02953246794641018,0.024428779259324074,0.009873772040009499,0.04408710077404976,0.007656687404960394,-0.00913731474429369,0.032443851232528687,1
org.apache.log4j.helpers.LogLog,7,1,0,28,16,9,28,1,6,1.0,91,0.75,0,0.0,0.333333333,0,0,11.42857143,3,1.2857,-0.04121338576078415,0.04649677127599716,-0.000988304615020752,-0.009836381301283836,0.02301815152168274,-0.020476579666137695,0.013715570792555809,0.03469983488321304,0.03032713010907173,-0.037553973495960236,0.046911753714084625,0.023359041661024094,0.019830603152513504,-0.031217526644468307,0.042299896478652954,-0.010750824585556984,0.044125936925411224,-0.026810014620423317,-0.04064709693193436,0.03412279486656189,1
org.apache.log4j.helpers.BoundedFIFO,8,1,0,3,14,0,2,1,8,0.571428571,146,0.0,1,0.0,0.416666667,0,0,16.625,3,1.75,-0.043041497468948364,0.029100781306624413,-0.0020890594460070133,0.04985588788986206,-0.02671988680958748,-0.002430695341899991,0.03878386691212654,-0.020339662209153175,-0.025079499930143356,0.007950353436172009,0.013253468088805676,-0.012824798002839088,0.032237641513347626,-0.03829976171255112,0.016967803239822388,0.002449852181598544,0.04366091638803482,0.02991356886923313,0.034076809883117676,0.039112724363803864,0
org.apache.log4j.spi.LoggingEvent,9,1,0,53,27,20,50,4,6,0.894230769,151,0.076923077,2,0.0,0.232142857,0,0,14.33333333,3,1.3333,-0.03534960746765137,-0.04194531589746475,0.018945854157209396,-0.012884753756225109,-0.0209191981703043,-0.009624391794204712,-0.04937546327710152,0.0013026893138885498,-0.005283272359520197,-0.014857083559036255,0.012503224425017834,0.02346697449684143,0.031713031232357025,-0.03956873342394829,-0.0249449722468853,-0.04393734782934189,-0.044745177030563354,-0.018650304526090622,-0.006368529982864857,-0.04106316715478897,1
org.apache.log4j.helpers.Loader,4,1,0,0,15,6,0,0,4,2.0,73,0.0,0,0.0,0.333333333,0,0,17.25,1,0.75,0.008355963043868542,-0.010992544703185558,0.047568004578351974,0.04746927693486214,-0.048870235681533813,0.012526142410933971,0.030783463269472122,0.019362282007932663,0.010113936848938465,0.0021525085903704166,0.003368157194927335,-0.01910318061709404,-0.03570125252008438,-0.01044436078518629,0.019619489088654518,0.04409341886639595,0.04629575088620186,-0.029879683628678322,-0.04701335355639458,0.048821885138750076,1
org.apache.log4j.gui.JTableAppender,6,5,0,7,44,13,2,7,4,0.85,208,0.0,2,0.995139733,0.3,2,2,33.0,3,1.0,0.03975394368171692,-0.003917866852134466,0.033060453832149506,0.018837619572877884,0.025384211912751198,0.03626495599746704,-0.02369694784283638,-0.010927665047347546,0.0043656169436872005,0.021181028336286545,0.01652165688574314,0.025479137897491455,0.022932428866624832,-0.04219254106283188,-0.015919197350740433,-0.03618379682302475,0.048407115042209625,0.025032997131347656,0.0008542060968466103,0.020564889535307884,0
org.apache.log4j.test.UTObjectRenderer,3,1,0,1,7,0,0,1,2,0.0,23,0.0,0,0.0,0.555555556,0,0,6.333333333,1,0.6667,0.02973131462931633,-0.03810343146324158,-0.019138360396027565,-0.028401661664247513,0.030908871442079544,-0.011282247491180897,-0.043897174298763275,0.038095623254776,0.04199841618537903,-0.01660117506980896,0.045583296567201614,-0.0036917985416948795,-0.01813259720802307,-0.0019234537612646818,0.0009721338865347207,-0.01752448081970215,0.014066207222640514,0.02864852547645569,0.034345049411058426,-0.04451733082532883,0
org.apache.log4j.xml.XMLLayout,6,2,0,5,24,9,0,5,6,0.92,241,0.8,0,0.615384615,0.444444444,1,1,38.33333333,5,1.8333,0.015341144986450672,0.029063070192933083,-0.044196855276823044,0.04562373831868172,0.03409741446375847,0.04255221411585808,-0.041131310164928436,0.030877698212862015,0.03314535692334175,-0.00678821187466383,-0.031469326466321945,0.026633400470018387,-0.0342978909611702,-0.026616770774126053,0.017558449879288673,0.04040486365556717,0.04346346855163574,-0.02202657423913479,-0.04594384878873825,0.04803847149014473,1
org.apache.log4j.spi.RootCategory,3,2,0,4,6,3,2,3,3,2.0,25,0.0,0,0.959183673,0.833333333,1,6,7.333333333,2,1.0,-0.027999211102724075,-0.015446335077285767,-0.025672852993011475,0.017200607806444168,-0.04641317203640938,-0.029104262590408325,0.016706114634871483,0.0009882509475573897,0.029975509271025658,-0.01802789606153965,-2.9873848689021543e-05,0.01237500924617052,0.02730327844619751,0.008056938648223877,0.04908047243952751,0.01859106495976448,-0.035910893231630325,-0.007030373904854059,-0.041840650141239166,-0.026635367423295975,0
org.apache.log4j.test.ShortSocketServer,7,1,0,5,35,15,0,5,2,0.75,179,0.0,1,0.0,0.25,0,0,24.0,2,1.0,0.02941502258181572,-0.01480672974139452,0.015808790922164917,0.02497858926653862,0.042342137545347214,0.02810707688331604,0.04754273220896721,-0.048233408480882645,-0.03981337696313858,-0.03379077836871147,-0.03733854368329048,-0.039818089455366135,-0.03894084692001343,-0.014713132753968239,0.006980800535529852,-0.014373946003615856,-0.04408125951886177,0.024929309263825417,0.00450445432215929,0.022952008992433548,1
org.apache.log4j.FileAppender,20,2,2,17,46,58,9,8,15,0.649122807,413,0.666666667,2,0.545454545,0.2375,1,3,19.2,7,1.65,-0.013827699236571789,-0.012955790385603905,0.03624502941966057,-0.017317015677690506,-0.03299851343035698,0.021702134981751442,-0.0023724257480353117,-0.017987782135605812,0.034412361681461334,0.01936156116425991,-0.019501006230711937,0.003859442425891757,0.0457175150513649,0.03877327963709831,0.03180935978889465,0.023336511105298996,0.011922448873519897,-0.009208130650222301,-0.031856466084718704,-0.0015090524684637785,1
org.apache.log4j.net.SyslogTracerPrintWriter,4,4,0,3,11,4,1,2,2,0.666666667,32,0.0,0,0.968253968,0.5,2,2,6.75,1,0.5,0.047760915011167526,-0.036782123148441315,-0.03635193780064583,-0.011326944455504417,-0.0038928030990064144,-0.016080517321825027,-0.0029629289638251066,0.037444114685058594,-0.0034875930286943913,-0.008124703541398048,0.013721996918320656,-0.041795503348112106,0.0392790213227272,0.0426805205643177,-0.047920435667037964,0.012231332249939442,0.049524854868650436,-0.03832901641726494,-0.034834593534469604,-0.03868258744478226,0
org.apache.log4j.gui.TextPaneAppender,19,2,0,10,69,129,2,8,13,0.885964912,675,0.105263158,2,0.514285714,0.233082707,1,3,33.52631579,11,2.1579,0.025227993726730347,0.033567607402801514,0.02257821522653103,0.04333577677607536,0.03737484663724899,-0.005409437231719494,0.043738193809986115,0.023008590564131737,0.027203166857361794,-0.006930422969162464,-0.01020659226924181,-0.022121727466583252,-0.042575985193252563,0.015188639983534813,0.04441596195101738,0.04459870979189873,-0.009711772203445435,0.030430788174271584,0.0188986174762249,-0.021479826420545578,0
org.apache.log4j.test.StressAsyncAppender,10,2,0,2,37,23,0,2,7,0.833333333,301,0.0,1,0.884057971,0.2,0,0,28.1,4,1.7,-0.024740200489759445,0.046064771711826324,0.025296008214354515,-0.010651248507201672,0.042437244206666946,0.025406712666153908,0.04824477434158325,0.014162003993988037,0.04933769255876541,0.0059850215911865234,0.04564591497182846,0.017934834584593773,0.03282402828335762,-0.018056655302643776,0.03396454453468323,0.03621786832809448,-0.010667306371033192,-0.009297770448029041,0.01805872842669487,-0.03518213704228401,0
org.apache.log4j.HTMLLayout,10,2,0,6,33,33,0,6,9,0.933333333,321,0.6,0,0.470588235,0.325,1,1,30.6,5,1.7,0.005208486225455999,0.04741343855857849,0.04677923768758774,-0.032979387789964676,0.017375756055116653,0.011377853341400623,-0.012446761131286621,-0.04614586383104324,0.005135631654411554,-0.040828533470630646,0.0316009446978569,-0.029000401496887207,0.027677197009325027,0.04916861653327942,-0.0008000016096048057,0.022642463445663452,-0.009047001600265503,0.03680380433797836,0.019700486212968826,-0.04505162313580513,1
org.apache.log4j.performance.SystemTime,5,1,0,0,14,4,0,0,2,0.25,80,0.0,0,0.0,0.25,0,0,14.8,2,1.0,0.04824263975024223,0.03662414476275444,0.0063082813285291195,-0.017026180401444435,-0.002253300044685602,0.002113115740939975,-0.03204602748155594,0.028725791722536087,0.011857008561491966,0.01888967677950859,-0.03627508878707886,0.04263145476579666,0.002541267778724432,-0.001019632793031633,-0.04535803943872452,0.020243775099515915,0.03381717950105667,0.036775462329387665,-0.032087624073028564,-0.039280302822589874,0
org.apache.log4j.or.MessageRenderer,2,1,0,3,22,1,1,2,2,2.0,128,0.0,0,0.0,0.75,0,0,63.0,5,2.5,-0.041931409388780594,-0.00753436703234911,-0.012785917147994041,0.021912168711423874,-0.03433758765459061,0.027068477123975754,-0.03372542932629585,-0.03910144418478012,0.042358558624982834,0.044593073427677155,-0.017406200990080833,0.01745707355439663,-0.028978675603866577,-0.04375042766332626,-0.027577858418226242,0.03374364227056503,0.03208879753947258,0.04719036817550659,0.03527642413973808,0.033774763345718384,0
org.apache.log4j.helpers.SyslogWriter,5,2,0,2,18,8,1,1,5,0.75,88,0.5,0,0.764705882,0.45,1,2,15.8,1,0.8,-0.0262782983481884,0.030603569000959396,0.021786535158753395,0.013031775131821632,-0.00745541462674737,-0.01373031735420227,0.044964682310819626,0.026078874245285988,-0.010812598280608654,-0.04735155031085014,-0.03713025897741318,-0.005318707320839167,-0.003974735736846924,-0.012814546003937721,0.048413604497909546,-0.0022926032543182373,0.029368806630373,-0.03723793476819992,-0.012530368752777576,-0.02774931862950325,0
org.apache.log4j.test.X,0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.006500834133476019,-0.049021512269973755,0.022938812151551247,-0.002691113855689764,0.03166047856211662,0.008917373605072498,-0.015648990869522095,0.03879986330866814,0.007773327641189098,0.0002760469797067344,-0.023064767941832542,-0.04226762056350708,-0.038834162056446075,0.04335255175828934,-0.044624797999858856,0.04517357796430588,-0.046405088156461716,-0.0013837814331054688,-0.009535235352814198,-0.044655729085206985,0
org.apache.log4j.test.Y,0,1,0,2,0,0,1,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.04288078472018242,-0.046109963208436966,0.03624340146780014,0.026819169521331787,0.006467974279075861,-0.02599877119064331,-0.020893264561891556,-0.016783898696303368,0.008041435852646828,0.007933521643280983,0.03694121912121773,0.049887966364622116,0.04433668777346611,-0.02003224566578865,0.04822695255279541,-0.0031477033626288176,0.024327164515852928,0.012745082378387451,-0.003149050520732999,0.01833723857998848,0
org.apache.log4j.performance.NOPWriter,8,2,0,0,10,28,0,0,8,2.0,21,0.0,0,0.65,0.46875,1,2,1.625,1,0.875,-0.006922477390617132,-0.023131113499403,0.02904655411839485,-0.01169006247073412,-0.02382032945752144,-0.047375570982694626,-0.006001573987305164,-0.03598884865641594,-0.008426087908446789,-0.020349115133285522,-0.011870676651597023,-0.01624167524278164,-0.04078236222267151,-0.0062420545145869255,0.008454715833067894,-0.020238220691680908,-0.03820726275444031,-0.017933178693056107,-0.04523567110300064,-0.0037921250332146883,0
org.apache.log4j.xml.test.TCategory,10,2,0,7,27,29,1,7,8,0.911111111,145,0.2,1,0.854545455,0.555555556,1,3,13.0,3,1.4,-0.0031675815116614103,0.017466217279434204,-0.04221133142709732,0.04408616945147514,-0.007243722677230835,-0.02665463648736477,0.02027234435081482,-0.00967745203524828,-0.03882741183042526,-0.02248399332165718,-0.001938635134138167,-0.044732362031936646,0.0028528154361993074,0.0122089684009552,-0.016126364469528198,0.012852001003921032,0.01240398921072483,0.049941081553697586,0.007152527570724487,0.010102689266204834,0
