name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,bug
org.apache.synapse.config.xml.SendMediatorFactory,5,2,0,10,18,8,0,10,3,0.916666667,81,0.666666667,0,0.25,0.416666667,0,0,14.6,3,1.0,-0.042671672999858856,0.01603553257882595,-0.023189986124634743,-0.025444775819778442,0.01794809103012085,0.026851695030927658,0.03884757310152054,-0.028832530602812767,0.03716680407524109,0.03312747925519943,-0.018549000844359398,-0.04372821003198624,0.02718733623623848,0.032548777759075165,-0.003937751054763794,-0.03354927897453308,-0.03542962670326233,-0.012485301122069359,0.0257162693887949,-0.018326187506318092,0
org.apache.synapse.config.xml.InMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1.0,0,0.6,0.666666667,0,0,6.25,1,0.5,0.025227993726730347,0.033567607402801514,0.02257821522653103,0.04333577677607536,0.03737484663724899,-0.005409437231719494,0.043738193809986115,0.023008590564131737,0.027203166857361794,-0.006930422969162464,-0.01020659226924181,-0.022121727466583252,-0.042575985193252563,0.015188639983534813,0.04441596195101738,0.04459870979189873,-0.009711772203445435,0.030430788174271584,0.0188986174762249,-0.021479826420545578,0
org.apache.synapse.endpoints.dispatch.HttpSessionDispatcher,5,1,0,7,14,0,2,5,5,0.25,128,0.0,0,0.0,0.6,0,0,24.4,5,3.0,0.0025500059127807617,-0.03964809700846672,0.02324441634118557,0.046805672347545624,-0.0033981979358941317,-0.008814847096800804,-0.019065838307142258,-0.0024593831039965153,-0.03808717802166939,0.028446227312088013,0.007454431150108576,0.046463727951049805,-0.03212202340364456,-0.025446152314543724,-0.031173253431916237,-0.036383457481861115,0.013782834634184837,0.02447308972477913,0.006709849927574396,0.017703747376799583,0
org.apache.synapse.Constants,1,1,0,11,3,0,8,3,0,2.0,69,0.0,0,0.0,0.0,0,0,6.0,0,0.0,0.03207716345787048,-0.044755708426237106,-0.036727361381053925,-0.008755719289183617,0.008490043692290783,-0.005171102471649647,-0.02602136693894863,0.0328962579369545,0.043914057314395905,-0.037060488015413284,0.049027830362319946,0.03683323785662651,-0.037303626537323,-0.009499788284301758,0.02126019075512886,0.035298027098178864,-0.018318433314561844,-0.03486540913581848,0.023624176159501076,-0.045193035155534744,0
org.apache.synapse.config.xml.XMLConfigurationSerializer,8,1,0,21,44,24,0,21,2,0.885714286,243,0.8,0,0.0,0.261904762,0,0,28.75,2,1.125,0.04535074159502983,-0.011886251159012318,-0.004882550332695246,0.01756780780851841,0.04332543537020683,-0.029609262943267822,-0.034437887370586395,-0.014664923772215843,0.04573848098516464,0.004331338219344616,-0.04339200258255005,-0.007234895136207342,0.04739732667803764,-0.03774743527173996,-0.026790494099259377,0.04658281058073044,-0.044868629425764084,0.019129538908600807,0.0033272027503699064,0.033303506672382355,0
org.apache.synapse.config.xml.endpoints.EndpointFactory,1,1,0,14,1,0,11,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0.00890995841473341,-0.03414449840784073,-0.048624057322740555,0.04520292207598686,0.030990272760391235,-0.03456463664770126,0.017017412930727005,0.0010303199524059892,0.023768728598952293,-0.0355997160077095,0.02013477124273777,0.021737169474363327,0.049786847084760666,-0.022368699312210083,-0.0069463192485272884,-0.03658660501241684,-0.04848914593458176,-0.04540128633379936,-0.005113774444907904,-0.03251644968986511,0
org.apache.synapse.config.xml.SendMediatorSerializer,6,2,0,13,24,13,0,13,3,0.866666667,98,0.333333333,0,0.6,0.4,1,2,14.83333333,4,1.3333,0.039490342140197754,-0.03494752198457718,-0.04577932506799698,-0.001778763486072421,-0.015499204397201538,0.039471585303545,0.029692869633436203,-0.007728314492851496,0.007554817013442516,0.008950203657150269,0.03908785432577133,-0.04755093529820442,-0.0010276555549353361,0.017345983535051346,-0.004694861359894276,0.041908860206604004,0.04505391791462898,0.03268253058195114,-0.0035581053234636784,0.038552023470401764,0
org.apache.synapse.config.SynapseConfiguration,32,1,0,29,76,172,13,17,29,0.824884793,561,0.714285714,1,0.0,0.225806452,0,0,16.3125,8,1.875,-0.007826942019164562,-0.0028614283073693514,-0.03131435438990593,0.03717023879289627,-0.03295746445655823,-0.03619638830423355,-0.013785731978714466,-0.007577002048492432,-0.03817858546972275,0.0034912049304693937,-0.02663055621087551,-0.00637772073969245,-0.03682555630803108,0.009802842512726784,0.01636599376797676,-0.0001156926155090332,-0.027241790667176247,-0.008630430325865746,0.03542458266019821,0.018681293353438377,0
org.apache.synapse.mediators.transform.HeaderMediator,15,2,0,18,58,43,2,16,10,0.873015873,459,0.666666667,0,0.315789474,0.224489796,0,0,29.0,23,2.6667,0.012850886210799217,0.004232645034790039,-0.012697202153503895,0.04678834229707718,0.013787543401122093,0.02047824300825596,-0.0059146760031580925,0.004522520117461681,0.033121537417173386,-0.003632503794506192,0.016707539558410645,-0.003360104514285922,0.026241987943649292,0.018199671059846878,0.012912648729979992,-0.026549464091658592,-0.023540502414107323,0.021540110930800438,-0.02953585423529148,-0.0009010314824990928,1
org.apache.synapse.config.xml.SequenceMediatorFactory,6,3,0,10,24,11,1,9,4,0.866666667,206,0.666666667,0,0.428571429,0.466666667,1,1,32.83333333,9,2.8333,0.0117418821901083,-0.022595161572098732,0.04194365814328194,-0.049290817230939865,0.033823203295469284,0.014572083950042725,-0.02466415800154209,0.021990936249494553,-0.0086978729814291,0.033556919544935226,0.049824248999357224,-0.02181221917271614,-0.002996689174324274,-0.028478186577558517,0.019254112616181374,0.013933134265244007,0.03445538133382797,0.030505478382110596,0.04769248515367508,0.046367086470127106,0
org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm,2,1,0,10,2,1,8,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0.021892111748456955,-0.0427926704287529,-0.010744857601821423,0.015822649002075195,-0.04163796827197075,-0.03534456342458725,-0.04226870462298393,-0.027492959052324295,0.044280488044023514,0.035385243594646454,0.014428568072617054,-0.04277284815907478,0.02871616557240486,0.023167084902524948,0.0005948841571807861,-0.04421468824148178,-0.009418648667633533,0.0009543240303173661,-0.03878971189260483,0.012350797653198242,0
org.apache.synapse.config.xml.SwitchMediatorFactory,5,2,0,14,33,6,0,14,3,0.8,206,0.8,0,0.25,0.416666667,0,0,39.2,5,1.4,-0.00788826309144497,0.0016068577533587813,-0.02070314809679985,-0.03841344267129898,-0.0075400411151349545,0.012348974123597145,-0.004440134856849909,0.027668308466672897,-0.013714885339140892,0.011300325393676758,0.027278970927000046,0.04172976687550545,-0.007268703076988459,-0.04604071378707886,0.021852761507034302,0.002858924912288785,0.037209540605545044,-0.00406641373410821,-0.013192069716751575,-0.04376504570245743,0
org.apache.synapse.config.xml.AbstractListMediatorSerializer,5,2,7,15,22,8,7,8,1,0.75,73,0.5,0,0.666666667,0.3125,1,2,13.2,3,1.0,0.022431451827287674,0.030522609129548073,-0.01601048745214939,-0.02287864126265049,-0.002132582711055875,0.0126686692237854,-0.01631583645939827,0.030288588255643845,0.02077065035700798,0.0388229601085186,0.01284636277705431,0.04058341309428215,-0.0069360495544970036,0.040389638394117355,0.0185850802809,-0.04023662209510803,-0.01966807246208191,-0.012359392829239368,0.024465221911668777,-0.004360795021057129,0
org.apache.synapse.core.axis2.SynapseDispatcher,6,3,0,10,20,13,0,10,4,1.04,72,0.8,0,0.75,0.4,2,3,10.16666667,1,0.6667,0.0342150516808033,-0.014209866523742676,-0.011783897876739502,-0.0005023836856707931,-0.002488458063453436,-0.017874807119369507,0.03122241422533989,-0.03279333561658859,0.03945999592542648,-0.0004673004150390625,0.013044202700257301,0.01611574925482273,-0.001408267067745328,0.008531510829925537,-0.015703272074460983,0.0237822774797678,0.0012150525581091642,-0.01640297845005989,-0.04357287287712097,-0.049990396946668625,0
org.apache.synapse.config.xml.AbstractMediatorFactory,2,1,11,15,8,1,11,4,1,2.0,36,0.0,0,0.0,0.666666667,0,0,17.0,5,2.5,0.0038471638690680265,0.022021174430847168,-0.025516873225569725,-0.010553347878158092,0.04047739505767822,-0.021218961104750633,-0.038181304931640625,0.04628956317901611,-0.010777485556900501,-0.02359716221690178,0.04285399988293648,0.021416693925857544,0.021624183282256126,0.0464225634932518,-0.042265404015779495,0.0262765996158123,0.01019675750285387,0.02094140090048313,0.008489501662552357,0.022320669144392014,0
org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,4,1,0,8,8,4,1,7,2,0.666666667,32,1.0,1,0.0,0.5,0,0,6.75,2,0.75,-0.02688159979879856,-0.010758871212601662,0.03171343728899956,0.00784304179251194,0.04157344251871109,-0.04158104211091995,-0.022879373282194138,-0.004020416643470526,0.04400089383125305,0.005531758069992065,0.007699889130890369,0.0064539252780377865,0.014613104052841663,-0.04697973281145096,0.016272008419036865,0.027323424816131592,0.02643163874745369,0.022199440747499466,-0.04043183848261833,-0.02029888704419136,0
org.apache.synapse.endpoints.dispatch.Dispatcher,4,1,0,8,4,6,6,2,4,2.0,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,-0.046941377222537994,-0.005347949452698231,-0.03871443122625351,0.01476068515330553,-0.013430679216980934,0.04441499710083008,-0.017171699553728104,0.03419109433889389,0.020574349910020828,0.006821966264396906,-0.00020231008238624781,0.04086267203092575,0.011808687821030617,0.041291140019893646,0.016676926985383034,0.027115559205412865,0.025509566068649292,-0.038143910467624664,-0.028943002223968506,0.006170886568725109,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,1,0,12,14,0,1,12,2,0.0,77,1.0,0,0.0,0.75,0,0,37.0,4,2.0,0.047760915011167526,-0.036782123148441315,-0.03635193780064583,-0.011326944455504417,-0.0038928030990064144,-0.016080517321825027,-0.0029629289638251066,0.037444114685058594,-0.0034875930286943913,-0.008124703541398048,0.013721996918320656,-0.041795503348112106,0.0392790213227272,0.0426805205643177,-0.047920435667037964,0.012231332249939442,0.049524854868650436,-0.03832901641726494,-0.034834593534469604,-0.03868258744478226,0
org.apache.synapse.mediators.builtin.SendMediator,6,2,0,17,34,1,4,13,4,0.75,185,0.75,1,0.6,0.35,0,0,29.16666667,12,2.5,0.02973131462931633,-0.03810343146324158,-0.019138360396027565,-0.028401661664247513,0.030908871442079544,-0.011282247491180897,-0.043897174298763275,0.038095623254776,0.04199841618537903,-0.01660117506980896,0.045583296567201614,-0.0036917985416948795,-0.01813259720802307,-0.0019234537612646818,0.0009721338865347207,-0.01752448081970215,0.014066207222640514,0.02864852547645569,0.034345049411058426,-0.04451733082532883,0
org.apache.synapse.config.xml.PropertyMediatorFactory,5,2,0,11,28,6,0,11,3,0.833333333,216,0.666666667,0,0.25,0.416666667,0,0,41.6,14,3.2,0.008355963043868542,-0.010992544703185558,0.047568004578351974,0.04746927693486214,-0.048870235681533813,0.012526142410933971,0.030783463269472122,0.019362282007932663,0.010113936848938465,0.0021525085903704166,0.003368157194927335,-0.01910318061709404,-0.03570125252008438,-0.01044436078518629,0.019619489088654518,0.04409341886639595,0.04629575088620186,-0.029879683628678322,-0.04701335355639458,0.048821885138750076,1
org.apache.synapse.core.axis2.SynapseMessageReceiver,4,1,1,18,40,4,2,16,2,0.833333333,192,0.5,0,0.0,0.444444444,0,0,46.5,1,0.5,0.04322722554206848,-0.0014164149761199951,0.028181541711091995,0.046064477413892746,0.020551234483718872,-0.03560195118188858,-0.009629148058593273,0.004890126176178455,0.01017038244754076,0.014771074056625366,0.047246795147657394,0.022005503997206688,0.049569498747587204,-0.043288517743349075,-0.028772080317139626,0.009931528940796852,0.018280863761901855,-0.004955899901688099,-0.0345582440495491,-0.016058314591646194,0
org.apache.synapse.core.axis2.Axis2Sender,6,1,0,20,37,13,1,19,3,0.7,123,0.5,0,0.0,0.28,0,0,19.16666667,8,1.8333,-0.03481803461909294,-0.012292558327317238,-0.04011468216776848,0.03750263899564743,0.03063707984983921,0.02629234828054905,0.041889287531375885,-0.0034826635383069515,-0.04656364396214485,0.045578330755233765,-0.02464268170297146,0.039239950478076935,0.027669299393892288,-0.005395382642745972,-0.038321077823638916,-0.007299012038856745,0.0312676839530468,-0.03483041375875473,0.007210480980575085,-0.03975928947329521,0
org.apache.synapse.mediators.base.SequenceMediator,17,3,0,23,54,76,10,13,14,0.868055556,377,0.888888889,0,0.482758621,0.3,3,3,20.64705882,24,2.2353,0.00858255010098219,0.04856406897306442,0.022861361503601074,0.04044301435351372,-0.002352291252464056,0.003224617335945368,-0.013341760262846947,-0.043897807598114014,0.017156517133116722,0.010466868057847023,-0.047109268605709076,-0.02484218403697014,-0.04867049306631088,-0.028598958626389503,0.020322710275650024,0.04321430251002312,0.020558249205350876,0.011942321434617043,0.04072389006614685,-0.005596047732979059,0
org.apache.synapse.config.xml.RegistryFactory,7,1,0,7,29,11,1,6,2,0.7,175,0.2,0,0.0,0.266666667,0,0,23.28571429,4,1.2857,-0.027970289811491966,0.00865182839334011,-0.00448685884475708,0.03396845608949661,0.019867951050400734,0.022647356614470482,0.007171529345214367,-0.013499277643859386,-0.02183406427502632,-0.0051603736355900764,0.007185137365013361,-0.013230043463408947,-0.035368911921978,-0.03902653604745865,-0.04560893028974533,-0.02967584691941738,-0.009237122721970081,-0.02161935530602932,-0.032303351908922195,-0.01858661137521267,0
org.apache.synapse.mediators.builtin.DropMediator,4,2,0,8,18,4,2,6,2,0.777777778,71,0.666666667,0,0.75,0.444444444,0,0,16.0,5,1.5,0.028133559972047806,0.027486855164170265,0.009145599789917469,0.028747033327817917,-0.044840388000011444,0.03279678896069527,0.04612996056675911,-0.021035736426711082,0.008037751540541649,-0.02616940811276436,0.005291092209517956,0.013850843533873558,0.040803682059049606,0.002720064017921686,0.0127852912992239,0.006488674785941839,0.04201261326670647,-0.02853851392865181,-0.03130915015935898,-0.01813759282231331,0
